conflict_id,sentence_id,text,char_start,char_end,candidate_entity_keys,candidate_types,candidate_sources,reason,suggested_resolution
hongloumeng_ncf0000161,hongloumeng_s000913,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000162,hongloumeng_s000916,黛玉,0,2,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000163,hongloumeng_s000917,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000164,hongloumeng_s000917,王夫人,3,6,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0000165,hongloumeng_s000918,迎春,0,2,|person_jia_yingchun,GPE|PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_yingchun
hongloumeng_ncf0000166,hongloumeng_s000919,迎春,0,2,|person_jia_yingchun,ORG|PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_yingchun
hongloumeng_ncf0000167,hongloumeng_s000924,林如海,2,5,|person_lin_ruhai,GPE|PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_lin_ruhai
hongloumeng_ncf0000168,hongloumeng_s000925,黛玉,1,3,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000169,hongloumeng_s000926,黛玉,10,12,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000170,hongloumeng_s000930,王夫人,0,3,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0000171,hongloumeng_s000931,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000172,hongloumeng_s000931,黛玉,4,6,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000173,hongloumeng_s000932,黛玉,0,2,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000174,hongloumeng_s000934,黛玉,0,2,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000175,hongloumeng_s000935,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000176,hongloumeng_s000938,寶玉,1,3,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000177,hongloumeng_s000939,黛玉,0,2,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000178,hongloumeng_s000947,中秋,2,4,,DATE|TIME,ckip-albert-tiny|rule,overlapping_candidates,TIME
hongloumeng_ncf0000179,hongloumeng_s000950,黛玉,0,2,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000180,hongloumeng_s000953,寶玉,3,5,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000181,hongloumeng_s000954,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000182,hongloumeng_s000956,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000183,hongloumeng_s000976,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000184,hongloumeng_s000978,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000185,hongloumeng_s000986,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000186,hongloumeng_s000988,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000187,hongloumeng_s000991,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000188,hongloumeng_s000993,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000189,hongloumeng_s000995,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000190,hongloumeng_s000995,黛玉,5,7,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000191,hongloumeng_s000997,黛玉,0,2,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000192,hongloumeng_s000999,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000193,hongloumeng_s001001,黛玉,0,2,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000194,hongloumeng_s001002,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000195,hongloumeng_s001003,黛玉,0,2,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000196,hongloumeng_s001005,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000197,hongloumeng_s001009,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000198,hongloumeng_s001013,探春,0,2,|person_jia_tanchun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_tanchun
hongloumeng_ncf0000199,hongloumeng_s001015,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000200,hongloumeng_s001017,黛玉,2,4,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000201,hongloumeng_s001020,黛玉,0,2,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000202,hongloumeng_s001024,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000203,hongloumeng_s001028,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000204,hongloumeng_s001028,寶玉,6,8,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000205,hongloumeng_s001031,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000206,hongloumeng_s001033,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000207,hongloumeng_s001042,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000208,hongloumeng_s001047,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000209,hongloumeng_s001049,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000210,hongloumeng_s001053,黛玉,0,2,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000211,hongloumeng_s001055,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000212,hongloumeng_s001055,黛玉,21,23,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000213,hongloumeng_s001055,黛玉,52,54,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000214,hongloumeng_s001057,黛玉,11,13,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000215,hongloumeng_s001058,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000216,hongloumeng_s001060,賈母,0,2,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000217,hongloumeng_s001060,寶玉,5,7,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000218,hongloumeng_s001060,寶玉,10,12,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000219,hongloumeng_s001060,寶玉,39,41,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000220,hongloumeng_s001061,寶玉,0,2,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000221,hongloumeng_s001063,賈母,2,4,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000222,hongloumeng_s001063,賈母,14,16,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000223,hongloumeng_s001064,寶玉,4,6,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000224,hongloumeng_s001064,寶玉,15,17,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000225,hongloumeng_s001065,寶玉,2,4,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000226,hongloumeng_s001065,寶玉,14,16,object_yu|person_jia_baoyu,OBJECT|PERSON,alias|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000227,hongloumeng_s001066,寶玉,3,5,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
hongloumeng_ncf0000228,hongloumeng_s001067,黛玉,4,6,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000229,hongloumeng_s001069,黛玉,0,2,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000230,hongloumeng_s001080,黛玉,0,2,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000231,hongloumeng_s001086,黛玉,0,2,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000232,hongloumeng_s001090,賈母,7,9,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000233,hongloumeng_s001090,王夫人,12,15,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0000234,hongloumeng_s001090,王夫人,20,23,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0000235,hongloumeng_s001090,熙鳳,24,26,|person_wang_xifeng,ORG|PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_xifeng
hongloumeng_ncf0000236,hongloumeng_s001090,王夫人,40,43,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0000237,hongloumeng_s001091,黛玉,0,2,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000238,hongloumeng_s001091,探春,8,10,|person_jia_tanchun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_tanchun
hongloumeng_ncf0000239,hongloumeng_s001097,黛玉,2,4,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000240,hongloumeng_s001097,王夫人,9,12,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0000241,hongloumeng_s001097,王夫人,15,18,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0000242,hongloumeng_s001098,王夫人,2,5,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0000243,hongloumeng_s001099,賈蘭,23,25,|person_jia_lan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_lan
hongloumeng_ncf0000244,hongloumeng_s001102,李紈,14,16,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0000245,hongloumeng_s001103,李紈,4,6,|person_li_wan,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_li_wan
hongloumeng_ncf0000246,hongloumeng_s001104,黛玉,1,3,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000247,hongloumeng_s001105,賈雨村,4,7,|person_jia_yucun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_yucun
hongloumeng_ncf0000248,hongloumeng_s001118,白白,6,8,,COLOR|TIME,ckip-albert-tiny|rule,overlapping_candidates,TIME
hongloumeng_ncf0000249,hongloumeng_s001129,葫蘆廟,24,27,|building_hulu_miao,BUILDING|LOC,ckip-albert-tiny|rule,overlapping_candidates,building_hulu_miao
hongloumeng_ncf0000250,hongloumeng_s001130,雨村,0,2,|person_jia_yucun,GPE|PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_yucun
hongloumeng_ncf0000251,hongloumeng_s001131,葫蘆廟,7,10,|building_hulu_miao,BUILDING|FAC,ckip-albert-tiny|rule,overlapping_candidates,building_hulu_miao
hongloumeng_ncf0000252,hongloumeng_s001140,雨村,0,2,|person_jia_yucun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_yucun
hongloumeng_ncf0000253,hongloumeng_s001154,雨村,26,28,|person_jia_yucun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_yucun
hongloumeng_ncf0000254,hongloumeng_s001157,白玉,4,6,|object_yu,COLOR|OBJECT|PERSON,ckip-albert-tiny|rule,overlapping_candidates,PERSON
hongloumeng_ncf0000255,hongloumeng_s001164,紫薇,1,3,,COLOR|PERSON,ckip-albert-tiny|rule,overlapping_candidates,PERSON
hongloumeng_ncf0000256,hongloumeng_s001167,雨村,0,2,|person_jia_yucun,GPE|PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_yucun
hongloumeng_ncf0000257,hongloumeng_s001174,雨村,0,2,|person_jia_yucun,GPE|PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_yucun
hongloumeng_ncf0000258,hongloumeng_s001194,英蓮,18,20,|person_xiangling|plant_lian,FLOWER|GPE|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0000259,hongloumeng_s001195,雨村,0,2,|person_jia_yucun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_yucun
hongloumeng_ncf0000260,hongloumeng_s001200,英蓮,4,6,|person_xiangling|plant_lian,FLOWER|GPE|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0000261,hongloumeng_s001218,英蓮,62,64,|person_xiangling|plant_lian,FLOWER|GPE|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0000262,hongloumeng_s001220,雨村,0,2,|person_jia_yucun,GPE|PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_yucun
hongloumeng_ncf0000263,hongloumeng_s001222,英蓮,11,13,|person_xiangling|plant_lian,FLOWER|GPE|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0000264,hongloumeng_s001223,英蓮,1,3,|person_xiangling|plant_lian,FLOWER|GPE|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0000265,hongloumeng_s001266,雨村,0,2,|person_jia_yucun,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_yucun
hongloumeng_ncf0000266,hongloumeng_s001266,賈政,16,18,|person_jia_zheng,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_zheng
hongloumeng_ncf0000267,hongloumeng_s001267,葫蘆廟,4,7,|building_hulu_miao,BUILDING|GPE,ckip-albert-tiny|rule,overlapping_candidates,building_hulu_miao
hongloumeng_ncf0000268,hongloumeng_s001269,英蓮,5,7,|person_xiangling|plant_lian,FLOWER|GPE|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0000269,hongloumeng_s001275,榮國府,20,23,|building_rongguofu,BUILDING|PERSON,ckip-albert-tiny|rule,overlapping_candidates,building_rongguofu
hongloumeng_ncf0000270,hongloumeng_s001275,賈政,23,25,|person_jia_zheng,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_zheng
hongloumeng_ncf0000271,hongloumeng_s001284,英蓮,3,5,person_xiangling|plant_lian,FLOWER|PERSON,alias|rule,overlapping_candidates,person_xiangling
hongloumeng_ncf0000272,hongloumeng_s001306,榮國府,25,28,|building_rongguofu,BUILDING|ORG|PERSON,ckip-albert-tiny|rule,overlapping_candidates,building_rongguofu
hongloumeng_ncf0000273,hongloumeng_s001307,王夫人,3,6,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0000274,hongloumeng_s001311,王夫人,2,5,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0000275,hongloumeng_s001313,賈母,13,15,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000276,hongloumeng_s001315,賈政,6,8,|person_jia_zheng,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_zheng
hongloumeng_ncf0000277,hongloumeng_s001315,賈璉,9,11,|person_jia_lian,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_lian
hongloumeng_ncf0000278,hongloumeng_s001315,賈赦,17,19,|person_jia_she,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_she
hongloumeng_ncf0000279,hongloumeng_s001315,賈珍,20,22,|person_jia_zhen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_zhen
hongloumeng_ncf0000280,hongloumeng_s001316,賈政,0,2,|person_jia_zheng,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_zheng
hongloumeng_ncf0000281,hongloumeng_s001316,王夫人,8,11,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0000282,hongloumeng_s001319,王夫人,0,3,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0000283,hongloumeng_s001319,賈母,7,9,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000284,hongloumeng_s001322,王夫人,3,6,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0000285,hongloumeng_s001324,王夫人,0,3,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0000286,hongloumeng_s001325,梨香,10,12,,OBJECT|PERSON,ckip-albert-tiny|rule,overlapping_candidates,PERSON
hongloumeng_ncf0000287,hongloumeng_s001326,梨香院,3,6,,OBJECT|ORG,ckip-albert-tiny|rule,overlapping_candidates,ORG
hongloumeng_ncf0000288,hongloumeng_s001328,王夫人,19,22,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0000289,hongloumeng_s001329,賈母,19,21,|person_jia_mu,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_mu
hongloumeng_ncf0000290,hongloumeng_s001329,王夫人,26,29,|person_wang_furen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_wang_furen
hongloumeng_ncf0000291,hongloumeng_s001330,黛玉,4,6,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000292,hongloumeng_s001336,賈政,2,4,|person_jia_zheng,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_zheng
hongloumeng_ncf0000293,hongloumeng_s001337,賈珍,8,10,|person_jia_zhen,PERSON,alias|ckip-albert-tiny,overlapping_candidates,person_jia_zhen
hongloumeng_ncf0000294,hongloumeng_s001346,林黛玉,4,7,|object_yu|person_lin_daiyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_lin_daiyu
hongloumeng_ncf0000295,hongloumeng_s001346,寶玉,28,30,|object_yu|person_jia_baoyu,OBJECT|PERSON,alias|ckip-albert-tiny|rule,overlapping_candidates,person_jia_baoyu
